t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3,u4,u5
1.2,-0.003495321818069441,-0.08717642973081041,-0.005854242562033374,-0.11237058424911862,0.11559525118409052,-2.497052416987182,0.006779636437800645,-0.01184531494986142,-9.576656848259645e-05,-0.055876000569748376,0.0390855178483006,-0.4677172945594311,-6.746314149414518e-05,-0.0002746142434186742,9.089693605313604e-05,-4.089602762131283e-05,3.256086200992743e-05,-0.00048578545313257007
1.22,-0.0036441456259848314,-0.08689251180311186,-0.005885155739901116,-0.11202669404206904,0.1145844697883781,-2.487336727556165,0.007441190395769541,-0.01419589638492769,0.0015456588933855312,-0.04099287980372598,0.032593059329944996,-0.4855418139995164,-0.00011551330863050538,-1.013874119827553e-05,-0.00018678828622471384,-2.1376185120222008e-05,2.2063074214365358e-05,-0.00044934840427304475
1.24,-0.0037925255938932555,-0.08662831937820453,-0.005878423240424757,-0.11164673666817372,0.11412766500709043,-2.478352175727421,0.0074189983954211685,-0.013209621245368536,-0.0003366249738141274,-0.021480458799091186,0.022108129378170915,-0.449149485173209,-0.00011041078101756065,-0.0003680216392671674,4.1457933190932304e-05,-6.3513921602175064e-06,6.419403363812659e-05,-0.0005067510278733903
1.26,-0.003962038928245589,-0.08630539243133045,-0.005898230114478542,-0.11233946777261107,0.11371773782196375,-2.4681471088365505,0.008475666717616726,-0.01614634734370324,0.0009903437026907791,-0.00650366246918949,0.06423312542391495,-0.5063757597854456,-0.00032608493789511024,9.35592691508913e-05,-0.00026522549060588633,-4.6131271743310345e-05,2.986711188826057e-05,-0.0004478918229844836
1.28,-0.0041103293172935484,-0.08604887946819922,-0.005871924384937222,-0.11193962092805178,0.11258524054279054,-2.4591975181170382,0.007414519452397921,-0.012825648156559849,-0.0013152864770678886,-0.046312966516135694,0.029984809541171883,-0.44750502679175014,-0.0003191245366248036,-0.00011059413665221724,1.5962395959678105e-05,1.0307336117222726e-05,2.0984440356370662e-05,-0.00044961455554177966
1.3,-0.004243562676583986,-0.0858088271979815,-0.00587186304450249,-0.11180866189415911,0.11291929296649326,-2.4501941961007274,0.006661667964521872,-0.012002613510885898,-3.0670217374296083e-06,0.010081202196026939,0.021089264359262172,-0.4491880386596113,-0.00033544104971114516,-0.00023937358496660733,-5.0361359288851594e-05,-8.464165914827442e-08,3.311954723930876e-05,-0.0004825695811091703
1.32,-0.004375454741937682,-0.08556315219063565,-0.00588585261501906,-0.11182804608445877,0.11290890211579821,-2.4405220789930215,0.006594603267684712,-0.012283750367293188,0.0006994785258312054,-0.0003140161212557748,0.033231464436968165,-0.48203664861883266,-9.673365582059357e-05,-8.720024034885504e-05,-7.103865544652833e-05,-2.750312330985302e-05,1.7040819146416424e-05,-0.0004978542278225785
1.34,-0.004511672854574676,-0.08531709538889476,-0.005891416854723275,-0.1111853768990611,0.11238474980468009,-2.4305812820833004,0.006810905631849599,-0.012302840087044334,0.0002782119852141275,-0.027574797711232467,0.017094955365097555,-0.4976700325041305,-0.0001772008417552165,-0.00016560375132234473,-0.000173151646768527,-6.006653016978128e-06,-5.838846019327874e-06,-0.00047221924421606226
1.36,-0.004655767663723765,-0.08506543719127546,-0.0058713652651033454,-0.1102244051151613,0.11256966969114572,-2.421177622185107,0.007204740457454575,-0.012582909880963654,-0.0010025794809953238,-0.006180004562092335,-0.005726000328816206,-0.47193048847127383,-0.00028796397919943494,0.00010619160527851042,-0.0002496229888675097,-1.0482657690346193e-05,4.16432721064821e-05,-0.0004530372956838133
1.38,-0.004781029835819947,-0.08487750245807962,-0.005808822785859369,-0.11040216561497093,0.11220115598355027,-2.412083150839408,0.006263108604809117,-0.009396736659790312,-0.0031271239621988227,-0.010672864829879367,0.041757217764225175,-0.452745568583342,-1.558110769982372e-05,-0.00042441820655867796,-0.00029590830790365434,-6.209364815611955e-06,-3.568368706699429e-06,-0.0004662620747127749
1.4,-0.0049570160881018364,-0.08461822858330231,-0.0056933909046229525,-0.10950938675999607,0.1123566899835655,-2.402794749423846,0.00879931261409447,-0.012963693738865465,-0.005771594061820197,-0.006413435500583602,-0.003394175989222793,-0.4659615916510792,-0.0004370018835530474,-2.140059992821418e-05,0.00024568301978856804,-3.598183747155986e-05,4.071122310596637e-05,-0.00045478872895665586
1.42,-0.005092311500301084,-0.084406635986145,-0.0056861796993836755,-0.10942697808356984,0.11136885543485316,-2.3936817744184724,0.006764770609962295,-0.010579629857867624,-0.000360560261961353,-0.03646840341378382,0.04119993246684465,-0.4545542931225544,-0.0002287690792980203,-0.00023161618104136435,-5.579398969527568e-05,-7.758223329464032e-06,2.6416605879243365e-05,-0.00046295252772693093
1.44,-0.005221960974995103,-0.08417633629737814,-0.005697556258087211,-0.10925120969291226,0.11120041878979421,-2.384409618358087,0.00648247373470103,-0.011514984438345555,0.000568827935172154,-0.00813060881872576,0.026797548736634542,-0.46278187653668307,-5.0342253245026905e-05,-0.0003061091268249559,-6.6867835061007615e-06,-1.2999791011717994e-05,5.0473667762984064e-05,-0.000463805378924109
