t,mode,capsule_x,capsule_y,capsule_z,capsule_qx,capsule_qy,capsule_qz,capsule_qw,target_x,target_y,target_z,target_qx,target_qy,target_qz,target_qw,error_x,error_y,error_z,error_norm,attitude_error_norm,force_norm,moment_norm,robot_update_mode,robot_theta_delta_norm
2.42,ilc_global_final,0.03072800922991287,0.2463983710731817,0.9660700935388573,-0.02500026424923195,0.06500473421650406,-0.17587604251035932,0.981945512229575,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005728009229912869,-0.04039837107318167,-0.006070093538857346,0.04125147889076131,1.2107157771345858,6.751062223360666e-06,0.000800188932318903,jacobian,0.0019595917942265427
2.44,ilc_global_final,0.03064748045484341,0.24607719719512341,0.9661068266962082,-0.024641826876938347,0.06514171567980917,-0.18373779430689233,0.9805048496512875,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005647480454843409,-0.0400771971951234,-0.006106826696208212,0.040931272919397056,1.1947125993840397,6.759050977679991e-06,0.0008001868952159219,jacobian,0.0019595917942265427
2.46,ilc_global_final,0.03056667165673189,0.24575942642234885,0.9661439911107365,-0.024281082518092068,0.06527524409792712,-0.19158771187282936,0.9790013892732928,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.00556667165673189,-0.03975942642234884,-0.006143991110736491,0.040614633440877464,1.1787094908316011,6.7669383090800195e-06,0.0008001849220042307,jacobian,0.0019595917942265427
2.48,ilc_global_final,0.030485579884279582,0.2454450193151585,0.9661815783424982,-0.02391805921873854,0.065405249554854,-0.19942529513471527,0.9774352313244627,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005485579884279581,-0.03944501931515848,-0.006181578342498217,0.040301526599428976,1.1627064513661622,6.774737470177579e-06,0.000800183007628816,jacobian,0.0019595917942265427
2.5,ilc_global_final,0.03040420236041387,0.24513393698433478,0.9662195801874048,-0.023552783621546707,0.06553166535082766,-0.20725004462992488,0.975806479903119,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005404202360413869,-0.03913393698433476,-0.006219580187404872,0.03999191924318894,1.146703481042167,6.782460776480634e-06,0.0008001811475572817,jacobian,0.0019595917942265427
2.52,ilc_global_final,0.030322536473172703,0.24482614107819564,0.9662579886690295,-0.023185281111647613,0.06565442790029517,-0.2150614615500026,0.9741152429732499,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005322536473172702,-0.038826141078195625,-0.006257988669029491,0.03968577891025833,1.1307005800770393,6.790119639707712e-06,0.0008001793377332547,jacobian,0.0019595917942265427
2.54,ilc_global_final,0.030240579767104227,0.24452159377014926,0.9662967960306673,-0.02281557595261009,0.0657734766307179,-0.22285904778338686,0.9723616323605839,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005240579767104226,-0.03852159377014924,-0.006296796030667351,0.03938307381527769,1.1146977488495584,6.797724602607715e-06,0.0008001775745335639,jacobian,0.0019595917942265427
2.56,ilc_global_final,0.03015832993515492,0.24422025774672926,0.9663359947276476,-0.022443691413057597,0.06588875388249853,-0.23064230595753515,0.9705457637484983,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0051583299351549185,-0.03822025774672924,-0.006335994727647676,0.039083772836499685,1.0986949878992143,6.805285374893739e-06,0.0008001758547289067,jacobian,0.0019595917942265427
2.58,ilc_global_final,0.030075784811020544,0.24392209619609068,0.9663755774198953,-0.022069649884415565,0.06600020481027935,-0.23841073948046584,0.9686677566737504,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.005075784811020542,-0.03792209619609066,-0.006375577419895362,0.03878784550333287,1.0826922979265454,6.812810869883723e-06,0.0008001741754477418,jacobian,0.0019595917942265427
2.6,ilc_global_final,0.02999294236193534,0.24362707279694704,0.9664155369647397,-0.021693472990262884,0.0661077772858291,-0.24616385258173337,0.9667277345220135,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0049929423619353396,-0.03762707279694702,-0.006415536964739732,0.03849526198433127,1.066689679794491,6.820309241524127e-06,0.000800172534143159,jacobian,0.0019595917942265427
2.62,ilc_global_final,0.02990980068187589,0.24333515170793002,0.9664558664099667,-0.021315181687745304,0.06621142180270581,-0.25390115035285293,0.9647258245232055,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004909800681875888,-0.03733515170793,-0.0064558664099667595,0.03820599307560575,1.0506871345307962,6.827787921521134e-06,0.0008001709285625007,jacobian,0.0019595917942265427
2.64,ilc_global_final,0.029826357985157106,0.24304629755735335,0.966496558987111,-0.02093479636149203,0.06631109138285626,-0.2616221387871912,0.9626621577465956,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004826357985157105,-0.037046297557353336,-0.00649655898711099,0.037920010189632945,1.0346846633315065,6.835253656297808e-06,0.0008001693567195195,jacobian,0.0019595917942265427
2.66,ilc_global_final,0.029742612600398854,0.24276047543336327,0.966537608104983,-0.020552336910460305,0.06640674148528738,-0.2693263248193402,0.9605368690956795,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004742612600398852,-0.03676047543336325,-0.00653760810498305,0.03763728534443876,1.0186822675656133,6.842712543590108e-06,0.0008001678168688785,jacobian,0.0019595917942265427
2.68,ilc_global_final,0.02965856296484255,0.24247765087445844,0.9665790073434272,-0.020167822828116102,0.06649832991692231,-0.27701321636398984,0.9583500973028122,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004658562964842548,-0.03647765087445842,-0.006579007343427201,0.037357791153133625,1.002679948780906,6.850170068484818e-06,0.0008001663074828083,jacobian,0.0019595917942265427
2.7,ilc_global_final,0.029574207618998222,0.242197789860363,0.9666207504473057,-0.019781273276342246,0.06658581674573297,-0.2846823223543151,0.9561019849235867,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004574207618998221,-0.03619778986036298,-0.006620750447305701,0.037081500813777715,0.9866777087111226,6.8576311387155415e-06,0.0008001648272297515,jacobian,0.0019595917942265427
2.72,ilc_global_final,0.0294895452016033,0.24192085880323683,0.9666628313207023,-0.019392707153448895,0.0666691642162221,-0.29233315277989547,0.9537926783309544,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004489545201603298,-0.03592085880323681,-0.006662831320702334,0.036808388099554785,0.9706755492844759,6.865100119159436e-06,0.0008001633749548392,jacobian,0.0019595917942265427
2.74,ilc_global_final,0.029404574444875323,0.2416468245392076,0.9667052440213422,-0.019002143156644568,0.06674833666731066,-0.29996521872417914,0.9514223277090755,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004404574444875322,-0.03564682453920759,-0.006705244021342205,0.03653842734923393,0.9546734726336776,6.87258086532063e-06,0.0008001619496620523,jacobian,0.0019595917942265427
2.76,ilc_global_final,0.029319294170041733,0.24137565432021016,0.9667479827552199,-0.01860959983930994,0.06682330045267065,-0.3075780324015102,0.9489910870468945,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004319294170041732,-0.03537565432021014,-0.006747982755219928,0.03627159345789904,0.9386714811075786,6.880076755817559e-06,0.0008001605504979335,jacobian,0.0019595917942265427
2.78,ilc_global_final,0.029233703283130578,0.24110731580611888,0.9667910418714319,-0.018215095663400505,0.06689402386352991,-0.31517110719373215,0.9464991141314363,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004233703283130576,-0.035107315806118866,-0.00679104187143198,0.036007861867926795,0.9226695772845781,6.8875907237344185e-06,0.0008001591767367249,jacobian,0.0019595917942265427
2.8,ilc_global_final,0.02914780077100695,0.24084177705715967,0.9668344158572069,-0.017818649047288547,0.06696047705396245,-0.32274395768638153,0.9439465705408143,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004147800771006949,-0.034841777057159656,-0.006834415857206899,0.035747208560194234,0.9066677639879731,6.895125286817455e-06,0.0008001578277668169,jacobian,0.0019595917942265427
2.82,ilc_global_final,0.029061585697640644,0.24057900652658848,0.966878099333127,-0.01742027840933975,0.06702263196866684,-0.330296099704487,0.9413336216369493,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.004061585697640643,-0.03457900652658846,-0.006878099333126997,0.03548961004549766,0.8906660443034538,6.902682576465278e-06,0.0008001565030784009,jacobian,0.0019595917942265427
2.84,ilc_global_final,0.028975057200591292,0.24031897305362376,0.9669220870485363,-0.017020002207504683,0.06708046227322541,-0.3378270503479867,0.9386604365579939,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.003975057200591291,-0.03431897305362375,-0.006922087048536363,0.03523504335616519,0.8746644215989698,6.910264365498616e-06,0.0008001552022522278,jacobian,0.0019595917942265427
2.86,ilc_global_final,0.028888214487698044,0.24006164585662135,0.9669663738771289,-0.016617838975191073,0.0671339432868275,-0.34533632802677655,0.9359271882104591,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0038882144876980426,-0.03406164585662133,-0.006966373877128951,0.034983486037846186,0.858662899547248,6.917872094691222e-06,0.0008001539249493819,jacobian,0.0019595917942265427
2.88,ilc_global_final,0.028801056833961426,0.2398069945264799,0.9670109548127106,-0.016213807353668726,0.0671830519174329,-0.3528234524954027,0.9331340532610412,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.003801056833961425,-0.033806994526479894,-0.007010954812710635,0.03473491614146084,0.84266148215127,6.925506898049542e-06,0.0008001526709019861,jacobian,0.0019595917942265427
2.9,ilc_global_final,0.02871358357860576,0.23955498902026642,0.9670558249651298,-0.015807926121245423,0.06722776659934443,-0.36028794488740956,0.9302812121281467,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.00371358357860576,-0.03355498902026641,-0.007055824965129798,0.03448931221529415,0.8266601737730832,6.933169626863769e-06,0.0008001514399047603,jacobian,0.0019595917942265427
2.92,ilc_global_final,0.02862579412231119,0.23930559965505108,0.96710097955637,-0.015400214219438987,0.06726806723315233,-0.36772932774935513,0.927368848973113,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.003625794122311187,-0.03330559965505106,-0.007100979556370013,0.03424665329721882,0.8106589791663666,6.940860872536866e-06,0.0008001502318073633,jacobian,0.0019595917942265427
2.94,ilc_global_final,0.028537687924604833,0.23905879710194172,0.9671464139167998,-0.014990690776358184,0.06730393512800893,-0.3751471250745049,0.9243971516911245,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0035376879246048314,-0.033058797101941706,-0.007146413916799821,0.034006918907032356,0.7946579035132539,6.9485809881894905e-06,0.0008001490465074511,jacobian,0.0019595917942265427
2.96,ilc_global_final,0.02844926450140138,0.23881455238030858,0.9671921234815736,-0.014579375127492977,0.06733535294618637,-0.3825408623362144,0.9213663119018229,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0034492645014013792,-0.03281455238030856,-0.007192123481573609,0.03377008903889423,0.7786569524659979,6.956330109097364e-06,0.0008001478839443929,jacobian,0.0019595917942265427
2.98,ilc_global_final,0.028360523422683758,0.2385728368521898,0.9672381037871776,-0.014166286834103068,0.0673623046498676,-0.38991006652101096,0.9182765249396123,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0033605234226837567,-0.032572836852189785,-0.007238103787177597,0.0335361441538489,0.7626561321941534,6.9641081719731325e-06,0.0008001467440935865,jacobian,0.0019595917942265427
3.0,ilc_global_final,0.02827146431031524,0.23833362221686974,0.9672843504681166,-0.013751445699382487,0.06738477545011722,-0.3972542661613832,0.9151279898436571,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.003271464310315237,-0.03233362221686972,-0.007284350468116596,0.03330506517242187,0.7466554494380896,6.971914933110163e-06,0.0008001456269613237,jacobian,0.0019595917942265427
3.02,ilc_global_final,0.028182086835974732,0.23809688050562153,0.9673308592537346,-0.013334871782567372,0.0674027517579759,-0.4045729913682889,0.9119209093475744,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.003182086835974731,-0.03209688050562151,-0.007330859253734667,0.03307683346727581,0.7306549115697698,6.979749985465023e-06,0.0008001445325801588,jacobian,0.0019595917942265427
3.04,ilc_global_final,0.02809239071920754,0.23786258407660607,0.9673776259651663,-0.01291658541114393,0.06741622113762118,-0.41186577386338824,0.9086554898688225,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0030923907192075377,-0.031862584076606054,-0.0073776259651663345,0.03285143085591444,0.7146545266619182,6.987612774646394e-06,0.0008001434610047353,jacobian,0.0019595917942265427
3.06,ilc_global_final,0.02800237572558428,0.2376307056099204,0.9674246465124114,-0.01249660719130382,0.06742517226153429,-0.4191321470110116,0.9053319414977834,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0030023757255842783,-0.03163070560992037,-0.007424646512411481,0.03262883959342241,0.6986543035668928,6.995502613940126e-06,0.0008001424123080315,jacobian,0.0019595917942265427
3.08,ilc_global_final,0.027912041664961154,0.237401218102788,0.96747191689153,-0.01207495801678504,0.06742959486761327,-0.42637164584986886,0.9019504779865434,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.0029120416649611527,-0.03140121810278798,-0.007471916891530039,0.03240904236522982,0.6826542520068419,7.003418698322821e-06,0.0008001413865779899,jacobian,0.0019595917942265427
3.1,ilc_global_final,0.02782138838983509,0.2371740948648847,0.9675194331819517,-0.01165165907622754,0.06742947971817029,-0.43358380712450795,0.8985113167373705,0.025,0.20600000000000002,0.96,0.0,0.06288437640583429,-0.7043050157453441,0.7071067811865475,-0.002821388389835089,-0.031174094864884677,-0.007519433181951696,0.032192022279890424,0.6666543826770099,7.011360117552559e-06,0.0008001403839144939,jacobian,0.0019595917942265427
